"","X","TransectDateID","Group_Project","CollectionMethod","Site","SiteCode","SiteLatitude","SiteLongitude","Area","AreaCode","Port","ReserveType","CullingTreatment","OriginalSubSite","SubSiteLatitude","SubSiteLongitude","SurveyLatitude","SurveyLongitude","Date","Year","Month","Day","Transect","Depth_ft","Direction_Degrees","SurveyWidth_m","SurveyLength_m","SurveyArea_m2","ORKA_SpeciesCode","Species","CommonName","Taxon","FunctionalGroup","PercentCover","Count","Density_m2"
"67",1027,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,7,0.116666667
"68",1028,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,0,0
"69",1029,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"70",1030,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,15,0.25
"71",1031,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"72",1032,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"73",1033,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"74",1034,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"75",1035,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"76",1036,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"77",1037,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,105.5172414,1.75862069
"78",1038,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,8,0.133333333
"79",1039,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"80",1040,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,0,0
"81",1041,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"82",1042,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,15,0.25
"83",1043,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"84",1044,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"85",1045,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,4,0.066666667
"86",1046,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"87",1047,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"88",1048,"ReefCheck_Transect_Pacific City South_4_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"4",31.97169811,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,265,4.416666667
"89",1049,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,24,0.4
"90",1050,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,2,0.033333333
"91",1051,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"92",1052,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,29,0.483333333
"93",1053,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
"94",1054,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"HALKAM","Haliotis kamtschatkana","Pinto abalone","Abalone","Abalone",NA,0,0
"95",1055,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"HALRUF","Haliotis rufescens","Red abalone","Abalone","Abalone",NA,0,0
"96",1056,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"HALWAL","Haliotis walallensis","Flat abalone","Abalone","Abalone",NA,0,0
"97",1057,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"LAMSET","Laminaria setchellii","Split kelp, torn kelp, torn blade kelp","Kelp","Subcanopy kelp",NA,0,0
"98",1058,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"MACPYR","Macrocystis pyrifera","Giant kelp","Kelp","Canopy kelp",NA,0,0
"99",1059,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"MESFRA","Mesocentrotus franciscanus","Red urchin","Sea Urchin","Red urchin",NA,192.3076923,3.205128205
"100",1060,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"NERLUE","Nereocystis luetkeana","Bull kelp","Kelp","Canopy kelp",NA,0,0
"101",1061,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"OTHBRN","Other brown algae","Other brown algae","Other Brown Algae","Subcanopy kelp",NA,0,0
"102",1062,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"OTHFSH","Other fish","Other fish","Fish","Predatory fish",NA,1,0.016666667
"103",1063,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"OTHINV","Other invertebrate","Other invertebrate","Other invertebrate","Other sessile invertebrate",NA,0,0
"104",1064,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"PISOCH","Pisaster ochraceus","Ochre star","Sea star","Other predatory sea star",NA,22,0.366666667
"105",1065,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"PLEGAR","Pleurophycus gardneri","Ribbed Kelp","Kelp","Subcanopy kelp",NA,0,0
"106",1066,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"PTECAL","Pterygophora californica","Old growth kelp, winged kelp","Kelp","Subcanopy kelp",NA,0,0
"107",1067,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"PYCHEL","Pycnopodia helianthoides","Sunflower sea star","Sea star","Sunflower sea star",NA,1,0.016666667
"108",1068,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"SOLDAW","Solaster dawsoni","Dawson's star","Sea star","Other predatory sea star",NA,0,0
"109",1069,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"SOLSTI","Solaster stimpsoni","Stimpson's star","Sea star","Other predatory sea star",NA,0,0
"110",1070,"ReefCheck_Transect_Pacific City South_5_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"5",31.97169811,NA,2,30,60,"STRPUR","Strongylocentrotus purpuratus","Purple urchin","Sea Urchin","Purple urchin",NA,1512,25.2
"111",1071,"ReefCheck_Transect_Pacific City South_6_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"6",31.97169811,NA,2,30,60,"ANEMON","Anemone","Anemone","Anemone","Other sessile invertebrate",NA,5,0.083333333
"112",1072,"ReefCheck_Transect_Pacific City South_6_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"6",31.97169811,NA,2,30,60,"BIVALV","Bivalve","Bivalve","Bivalve","Other sessile invertebrate",NA,3,0.05
"113",1073,"ReefCheck_Transect_Pacific City South_6_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"6",31.97169811,NA,2,30,60,"CRYSTE","Cryptochiton stelleri","Gumboot Chiton","Other invertebrate","Other sessile invertebrate",NA,0,0
"114",1074,"ReefCheck_Transect_Pacific City South_6_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"6",31.97169811,NA,2,30,60,"ECHINO","Other echinoderms","Other echinoderms","Other echinoderms","Other sessile invertebrate",NA,23,0.383333333
"115",1075,"ReefCheck_Transect_Pacific City South_6_2023-07-29","ReefCheck_Transect","Transect","Pacific City","PACS",45.21237,-123.985,"Cascade Head","CASCD","Pacific City","","Unculled","Pacific City South",45.21028,-123.987107,45.212367,-123.984928,2023-07-29,2023,7,29,"6",31.97169811,NA,2,30,60,"EGRMEN","Egregia menzisii","Feather Boa kelp","Kelp","Subcanopy kelp",NA,0,0
